,player,pl_acc,pl_pps,min_start,min_mid,min_end,shots_count,shots_made,shots_freq,shots_acc,group
6848,Jordan McLaughlin,60.0,148.6,19,18.5,19,3,1,2.7,33.3,MIN
6849,Keita Bates-Diop,41.0,100.0,19,18.5,19,4,1,3.6,25.0,MIN
6850,Kelan Martin,38.5,92.3,19,18.5,19,3,1,2.7,33.3,MIN
6851,Malik Beasley,48.4,121.1,19,18.5,19,4,3,3.6,75.0,MIN
6852,Jarrett Culver,41.0,90.2,19,18.5,19,10,5,9.1,50.0,MIN
6853,Gorgui Dieng,46.3,110.5,19,18.5,19,4,2,3.6,50.0,MIN
6854,Jeff Teague,42.5,93.8,19,18.5,19,8,3,7.3,37.5,MIN
6855,Josh Okogie,41.9,92.5,19,18.5,19,8,3,7.3,37.5,MIN
6856,Shabazz Napier,40.0,98.7,19,18.5,19,2,0,1.8,0.0,MIN
6857,Robert Covington,47.5,114.8,19,18.5,19,15,4,13.6,26.7,MIN
6858,Karl-Anthony Towns,55.7,131.1,19,18.5,19,16,11,14.5,68.8,MIN
6859,Andrew Wiggins,41.9,94.1,19,18.5,19,16,6,14.5,37.5,MIN
6860,Noah Vonleh,61.5,126.9,20,19.5,20,0,0,0.0,0.0,MIN
6861,Others,40.3,88.2,20,19.5,20,0,0,0.0,0.0,MIN
6862,Jake Layman,36.4,81.8,20,19.5,20,1,1,0.9,100.0,MIN
6863,James Johnson,37.5,87.5,20,19.5,20,2,0,1.8,0.0,MIN
6864,Naz Reid,40.0,96.0,20,19.5,20,5,3,4.5,60.0,MIN
6865,Treveon Graham,26.5,61.2,20,19.5,20,5,2,4.5,40.0,MIN
6866,D'Angelo Russell,44.9,108.4,20,19.5,20,2,1,1.8,50.0,MIN
6867,Juancho Hernangomez,34.8,84.8,20,19.5,20,0,0,0.0,0.0,MIN
6868,Jordan McLaughlin,60.0,148.6,20,19.5,20,1,1,0.9,100.0,MIN
6869,Keita Bates-Diop,41.0,100.0,20,19.5,20,4,2,3.6,50.0,MIN
6870,Kelan Martin,38.5,92.3,20,19.5,20,5,3,4.5,60.0,MIN
6871,Malik Beasley,48.4,121.1,20,19.5,20,4,2,3.6,50.0,MIN
6872,Jarrett Culver,41.0,90.2,20,19.5,20,8,1,7.3,12.5,MIN
6873,Gorgui Dieng,46.3,110.5,20,19.5,20,4,3,3.6,75.0,MIN
6874,Jeff Teague,42.5,93.8,20,19.5,20,9,4,8.2,44.4,MIN
6875,Josh Okogie,41.9,92.5,20,19.5,20,12,6,10.9,50.0,MIN
6876,Shabazz Napier,40.0,98.7,20,19.5,20,6,3,5.5,50.0,MIN
6877,Robert Covington,47.5,114.8,20,19.5,20,11,8,10.0,72.7,MIN
6878,Karl-Anthony Towns,55.7,131.1,20,19.5,20,15,5,13.6,33.3,MIN
6879,Andrew Wiggins,41.9,94.1,20,19.5,20,16,7,14.5,43.8,MIN
6880,Noah Vonleh,61.5,126.9,21,20.5,21,1,1,1.0,100.0,MIN
6881,Others,40.3,88.2,21,20.5,21,2,0,2.0,0.0,MIN
6882,Jake Layman,36.4,81.8,21,20.5,21,2,0,2.0,0.0,MIN
6883,James Johnson,37.5,87.5,21,20.5,21,0,0,0.0,0.0,MIN
6884,Naz Reid,40.0,96.0,21,20.5,21,1,0,1.0,0.0,MIN
6885,Treveon Graham,26.5,61.2,21,20.5,21,3,0,3.0,0.0,MIN
6886,D'Angelo Russell,44.9,108.4,21,20.5,21,3,1,3.0,33.3,MIN
6887,Juancho Hernangomez,34.8,84.8,21,20.5,21,3,1,3.0,33.3,MIN
6888,Jordan McLaughlin,60.0,148.6,21,20.5,21,0,0,0.0,0.0,MIN
6889,Keita Bates-Diop,41.0,100.0,21,20.5,21,1,0,1.0,0.0,MIN
6890,Kelan Martin,38.5,92.3,21,20.5,21,2,0,2.0,0.0,MIN
6891,Malik Beasley,48.4,121.1,21,20.5,21,2,0,2.0,0.0,MIN
6892,Jarrett Culver,41.0,90.2,21,20.5,21,5,2,5.1,40.0,MIN
6893,Gorgui Dieng,46.3,110.5,21,20.5,21,6,0,6.1,0.0,MIN
6894,Jeff Teague,42.5,93.8,21,20.5,21,5,1,5.1,20.0,MIN
6895,Josh Okogie,41.9,92.5,21,20.5,21,5,2,5.1,40.0,MIN
6896,Shabazz Napier,40.0,98.7,21,20.5,21,6,1,6.1,16.7,MIN
6897,Robert Covington,47.5,114.8,21,20.5,21,16,9,16.2,56.2,MIN
6898,Karl-Anthony Towns,55.7,131.1,21,20.5,21,15,12,15.2,80.0,MIN
6899,Andrew Wiggins,41.9,94.1,21,20.5,21,21,7,21.2,33.3,MIN
6900,Noah Vonleh,61.5,126.9,22,21.5,22,0,0,0.0,0.0,MIN
6901,Others,40.3,88.2,22,21.5,22,1,1,1.0,100.0,MIN
6902,Jake Layman,36.4,81.8,22,21.5,22,2,0,2.0,0.0,MIN
6903,James Johnson,37.5,87.5,22,21.5,22,3,1,3.0,33.3,MIN
6904,Naz Reid,40.0,96.0,22,21.5,22,2,0,2.0,0.0,MIN
6905,Treveon Graham,26.5,61.2,22,21.5,22,3,2,3.0,66.7,MIN
6906,D'Angelo Russell,44.9,108.4,22,21.5,22,1,0,1.0,0.0,MIN
6907,Juancho Hernangomez,34.8,84.8,22,21.5,22,1,0,1.0,0.0,MIN
6908,Jordan McLaughlin,60.0,148.6,22,21.5,22,1,0,1.0,0.0,MIN
6909,Keita Bates-Diop,41.0,100.0,22,21.5,22,1,1,1.0,100.0,MIN
6910,Kelan Martin,38.5,92.3,22,21.5,22,4,3,4.0,75.0,MIN
6911,Malik Beasley,48.4,121.1,22,21.5,22,6,4,6.0,66.7,MIN
6912,Jarrett Culver,41.0,90.2,22,21.5,22,3,2,3.0,66.7,MIN
6913,Gorgui Dieng,46.3,110.5,22,21.5,22,9,5,9.0,55.6,MIN
6914,Jeff Teague,42.5,93.8,22,21.5,22,8,2,8.0,25.0,MIN
6915,Josh Okogie,41.9,92.5,22,21.5,22,10,5,10.0,50.0,MIN
6916,Shabazz Napier,40.0,98.7,22,21.5,22,8,5,8.0,62.5,MIN
6917,Robert Covington,47.5,114.8,22,21.5,22,15,8,15.0,53.3,MIN
6918,Karl-Anthony Towns,55.7,131.1,22,21.5,22,9,4,9.0,44.4,MIN
6919,Andrew Wiggins,41.9,94.1,22,21.5,22,13,4,13.0,30.8,MIN
6920,Noah Vonleh,61.5,126.9,23,22.5,23,2,1,1.9,50.0,MIN
6921,Others,40.3,88.2,23,22.5,23,2,1,1.9,50.0,MIN
6922,Jake Layman,36.4,81.8,23,22.5,23,4,2,3.7,50.0,MIN
6923,James Johnson,37.5,87.5,23,22.5,23,0,0,0.0,0.0,MIN
6924,Naz Reid,40.0,96.0,23,22.5,23,2,1,1.9,50.0,MIN
6925,Treveon Graham,26.5,61.2,23,22.5,23,6,2,5.6,33.3,MIN
6926,D'Angelo Russell,44.9,108.4,23,22.5,23,4,3,3.7,75.0,MIN
6927,Juancho Hernangomez,34.8,84.8,23,22.5,23,1,1,0.9,100.0,MIN
6928,Jordan McLaughlin,60.0,148.6,23,22.5,23,1,0,0.9,0.0,MIN
6929,Keita Bates-Diop,41.0,100.0,23,22.5,23,1,1,0.9,100.0,MIN
6930,Kelan Martin,38.5,92.3,23,22.5,23,2,0,1.9,0.0,MIN
6931,Malik Beasley,48.4,121.1,23,22.5,23,4,3,3.7,75.0,MIN
6932,Jarrett Culver,41.0,90.2,23,22.5,23,3,1,2.8,33.3,MIN
6933,Gorgui Dieng,46.3,110.5,23,22.5,23,10,6,9.3,60.0,MIN
6934,Jeff Teague,42.5,93.8,23,22.5,23,6,2,5.6,33.3,MIN
6935,Josh Okogie,41.9,92.5,23,22.5,23,9,3,8.4,33.3,MIN
6936,Shabazz Napier,40.0,98.7,23,22.5,23,3,1,2.8,33.3,MIN
6937,Robert Covington,47.5,114.8,23,22.5,23,11,7,10.3,63.6,MIN
6938,Karl-Anthony Towns,55.7,131.1,23,22.5,23,11,5,10.3,45.5,MIN
6939,Andrew Wiggins,41.9,94.1,23,22.5,23,25,11,23.4,44.0,MIN
6940,Noah Vonleh,61.5,126.9,24,23.5,24,0,0,0.0,0.0,MIN
6941,Others,40.3,88.2,24,23.5,24,2,0,1.5,0.0,MIN
6942,Jake Layman,36.4,81.8,24,23.5,24,1,0,0.8,0.0,MIN
6943,James Johnson,37.5,87.5,24,23.5,24,2,2,1.5,100.0,MIN
6944,Naz Reid,40.0,96.0,24,23.5,24,2,0,1.5,0.0,MIN
6945,Treveon Graham,26.5,61.2,24,23.5,24,2,1,1.5,50.0,MIN
6946,D'Angelo Russell,44.9,108.4,24,23.5,24,2,1,1.5,50.0,MIN
6947,Juancho Hernangomez,34.8,84.8,24,23.5,24,1,1,0.8,100.0,MIN
6948,Jordan McLaughlin,60.0,148.6,24,23.5,24,4,3,3.0,75.0,MIN
6949,Keita Bates-Diop,41.0,100.0,24,23.5,24,4,2,3.0,50.0,MIN
6950,Kelan Martin,38.5,92.3,24,23.5,24,2,0,1.5,0.0,MIN
6951,Malik Beasley,48.4,121.1,24,23.5,24,2,2,1.5,100.0,MIN
6952,Jarrett Culver,41.0,90.2,24,23.5,24,5,2,3.8,40.0,MIN
6953,Gorgui Dieng,46.3,110.5,24,23.5,24,5,4,3.8,80.0,MIN
6954,Jeff Teague,42.5,93.8,24,23.5,24,14,5,10.5,35.7,MIN
6955,Josh Okogie,41.9,92.5,24,23.5,24,15,6,11.3,40.0,MIN
6956,Shabazz Napier,40.0,98.7,24,23.5,24,4,2,3.0,50.0,MIN
6957,Robert Covington,47.5,114.8,24,23.5,24,24,9,18.0,37.5,MIN
6958,Karl-Anthony Towns,55.7,131.1,24,23.5,24,15,7,11.3,46.7,MIN
6959,Andrew Wiggins,41.9,94.1,24,23.5,24,27,9,20.3,33.3,MIN
6960,Noah Vonleh,71.4,150.0,25,24.5,25,0,0,0.0,0.0,MIN
6961,Others,40.3,88.2,25,24.5,25,0,0,0.0,0.0,MIN
6962,Jake Layman,51.2,116.3,25,24.5,25,0,0,0.0,0.0,MIN
6963,James Johnson,46.7,103.3,25,24.5,25,0,0,0.0,0.0,MIN
6964,Naz Reid,38.7,93.5,25,24.5,25,0,0,0.0,0.0,MIN
6965,Treveon Graham,42.9,104.8,25,24.5,25,3,0,3.5,0.0,MIN
6966,D'Angelo Russell,46.6,111.8,25,24.5,25,5,5,5.9,100.0,MIN
6967,Juancho Hernangomez,34.2,76.3,25,24.5,25,2,1,2.4,50.0,MIN
6968,Jordan McLaughlin,40.0,96.7,25,24.5,25,1,0,1.2,0.0,MIN
6969,Keita Bates-Diop,33.3,85.2,25,24.5,25,0,0,0.0,0.0,MIN
6970,Kelan Martin,29.6,63.0,25,24.5,25,1,0,1.2,0.0,MIN
6971,Malik Beasley,35.7,85.7,25,24.5,25,1,0,1.2,0.0,MIN
6972,Jarrett Culver,34.5,81.9,25,24.5,25,7,2,8.2,28.6,MIN
6973,Gorgui Dieng,41.9,98.6,25,24.5,25,8,2,9.4,25.0,MIN
6974,Jeff Teague,44.6,100.0,25,24.5,25,7,5,8.2,71.4,MIN
6975,Josh Okogie,33.0,75.0,25,24.5,25,3,1,3.5,33.3,MIN
6976,Shabazz Napier,44.7,109.2,25,24.5,25,3,1,3.5,33.3,MIN
6977,Robert Covington,39.1,101.4,25,24.5,25,11,4,12.9,36.4,MIN
6978,Karl-Anthony Towns,46.9,108.3,25,24.5,25,14,7,16.5,50.0,MIN
6979,Andrew Wiggins,48.5,110.3,25,24.5,25,19,6,22.4,31.6,MIN
6980,Noah Vonleh,71.4,150.0,26,25.5,26,0,0,0.0,0.0,MIN
6981,Others,40.3,88.2,26,25.5,26,0,0,0.0,0.0,MIN
6982,Jake Layman,51.2,116.3,26,25.5,26,1,1,0.9,100.0,MIN
6983,James Johnson,46.7,103.3,26,25.5,26,0,0,0.0,0.0,MIN
6984,Naz Reid,38.7,93.5,26,25.5,26,0,0,0.0,0.0,MIN
6985,Treveon Graham,42.9,104.8,26,25.5,26,3,2,2.8,66.7,MIN
6986,D'Angelo Russell,46.6,111.8,26,25.5,26,6,3,5.5,50.0,MIN
6987,Juancho Hernangomez,34.2,76.3,26,25.5,26,4,0,3.7,0.0,MIN
6988,Jordan McLaughlin,40.0,96.7,26,25.5,26,3,2,2.8,66.7,MIN
6989,Keita Bates-Diop,33.3,85.2,26,25.5,26,1,1,0.9,100.0,MIN
6990,Kelan Martin,29.6,63.0,26,25.5,26,1,0,0.9,0.0,MIN
6991,Malik Beasley,35.7,85.7,26,25.5,26,2,1,1.8,50.0,MIN
6992,Jarrett Culver,34.5,81.9,26,25.5,26,13,6,11.9,46.2,MIN
6993,Gorgui Dieng,41.9,98.6,26,25.5,26,2,1,1.8,50.0,MIN
6994,Jeff Teague,44.6,100.0,26,25.5,26,1,0,0.9,0.0,MIN
6995,Josh Okogie,33.0,75.0,26,25.5,26,5,2,4.6,40.0,MIN
6996,Shabazz Napier,44.7,109.2,26,25.5,26,5,0,4.6,0.0,MIN
6997,Robert Covington,39.1,101.4,26,25.5,26,20,13,18.3,65.0,MIN
6998,Karl-Anthony Towns,46.9,108.3,26,25.5,26,18,5,16.5,27.8,MIN
6999,Andrew Wiggins,48.5,110.3,26,25.5,26,24,15,22.0,62.5,MIN
7000,Noah Vonleh,71.4,150.0,27,26.5,27,0,0,0.0,0.0,MIN
7001,Others,40.3,88.2,27,26.5,27,0,0,0.0,0.0,MIN
7002,Jake Layman,51.2,116.3,27,26.5,27,2,2,2.2,100.0,MIN
7003,James Johnson,46.7,103.3,27,26.5,27,0,0,0.0,0.0,MIN
7004,Naz Reid,38.7,93.5,27,26.5,27,0,0,0.0,0.0,MIN
7005,Treveon Graham,42.9,104.8,27,26.5,27,7,4,7.6,57.1,MIN
7006,D'Angelo Russell,46.6,111.8,27,26.5,27,4,2,4.3,50.0,MIN
7007,Juancho Hernangomez,34.2,76.3,27,26.5,27,2,1,2.2,50.0,MIN
7008,Jordan McLaughlin,40.0,96.7,27,26.5,27,1,1,1.1,100.0,MIN
7009,Keita Bates-Diop,33.3,85.2,27,26.5,27,0,0,0.0,0.0,MIN
7010,Kelan Martin,29.6,63.0,27,26.5,27,1,1,1.1,100.0,MIN
7011,Malik Beasley,35.7,85.7,27,26.5,27,2,0,2.2,0.0,MIN
7012,Jarrett Culver,34.5,81.9,27,26.5,27,7,2,7.6,28.6,MIN
7013,Gorgui Dieng,41.9,98.6,27,26.5,27,5,3,5.4,60.0,MIN
7014,Jeff Teague,44.6,100.0,27,26.5,27,4,1,4.3,25.0,MIN
7015,Josh Okogie,33.0,75.0,27,26.5,27,3,1,3.3,33.3,MIN
7016,Shabazz Napier,44.7,109.2,27,26.5,27,6,3,6.5,50.0,MIN
7017,Robert Covington,39.1,101.4,27,26.5,27,13,3,14.1,23.1,MIN
7018,Karl-Anthony Towns,46.9,108.3,27,26.5,27,17,12,18.5,70.6,MIN
7019,Andrew Wiggins,48.5,110.3,27,26.5,27,18,6,19.6,33.3,MIN
7020,Noah Vonleh,71.4,150.0,28,27.5,28,0,0,0.0,0.0,MIN
7021,Others,40.3,88.2,28,27.5,28,1,0,1.0,0.0,MIN
7022,Jake Layman,51.2,116.3,28,27.5,28,0,0,0.0,0.0,MIN
7023,James Johnson,46.7,103.3,28,27.5,28,1,1,1.0,100.0,MIN
7024,Naz Reid,38.7,93.5,28,27.5,28,1,1,1.0,100.0,MIN
7025,Treveon Graham,42.9,104.8,28,27.5,28,4,1,3.8,25.0,MIN
7026,D'Angelo Russell,46.6,111.8,28,27.5,28,2,1,1.9,50.0,MIN
7027,Juancho Hernangomez,34.2,76.3,28,27.5,28,5,2,4.8,40.0,MIN
7028,Jordan McLaughlin,40.0,96.7,28,27.5,28,0,0,0.0,0.0,MIN
7029,Keita Bates-Diop,33.3,85.2,28,27.5,28,3,1,2.9,33.3,MIN
7030,Kelan Martin,29.6,63.0,28,27.5,28,1,0,1.0,0.0,MIN
7031,Malik Beasley,35.7,85.7,28,27.5,28,1,0,1.0,0.0,MIN
7032,Jarrett Culver,34.5,81.9,28,27.5,28,15,6,14.3,40.0,MIN
7033,Gorgui Dieng,41.9,98.6,28,27.5,28,9,5,8.6,55.6,MIN
7034,Jeff Teague,44.6,100.0,28,27.5,28,3,3,2.9,100.0,MIN
7035,Josh Okogie,33.0,75.0,28,27.5,28,4,1,3.8,25.0,MIN
7036,Shabazz Napier,44.7,109.2,28,27.5,28,7,2,6.7,28.6,MIN
7037,Robert Covington,39.1,101.4,28,27.5,28,14,8,13.3,57.1,MIN
7038,Karl-Anthony Towns,46.9,108.3,28,27.5,28,15,7,14.3,46.7,MIN
7039,Andrew Wiggins,48.5,110.3,28,27.5,28,19,10,18.1,52.6,MIN
7040,Noah Vonleh,71.4,150.0,29,28.5,29,0,0,0.0,0.0,MIN
7041,Others,40.3,88.2,29,28.5,29,2,1,1.8,50.0,MIN
7042,Jake Layman,51.2,116.3,29,28.5,29,2,1,1.8,50.0,MIN
7043,James Johnson,46.7,103.3,29,28.5,29,0,0,0.0,0.0,MIN
7044,Naz Reid,38.7,93.5,29,28.5,29,5,3,4.6,60.0,MIN
7045,Treveon Graham,42.9,104.8,29,28.5,29,3,1,2.8,33.3,MIN
7046,D'Angelo Russell,46.6,111.8,29,28.5,29,2,2,1.8,100.0,MIN
7047,Juancho Hernangomez,34.2,76.3,29,28.5,29,3,1,2.8,33.3,MIN
7048,Jordan McLaughlin,40.0,96.7,29,28.5,29,0,0,0.0,0.0,MIN
7049,Keita Bates-Diop,33.3,85.2,29,28.5,29,2,0,1.8,0.0,MIN
7050,Kelan Martin,29.6,63.0,29,28.5,29,1,0,0.9,0.0,MIN
7051,Malik Beasley,35.7,85.7,29,28.5,29,5,4,4.6,80.0,MIN
7052,Jarrett Culver,34.5,81.9,29,28.5,29,7,3,6.4,42.9,MIN
7053,Gorgui Dieng,41.9,98.6,29,28.5,29,8,4,7.3,50.0,MIN
7054,Jeff Teague,44.6,100.0,29,28.5,29,8,4,7.3,50.0,MIN
7055,Josh Okogie,33.0,75.0,29,28.5,29,6,1,5.5,16.7,MIN
7056,Shabazz Napier,44.7,109.2,29,28.5,29,8,3,7.3,37.5,MIN
7057,Robert Covington,39.1,101.4,29,28.5,29,11,4,10.1,36.4,MIN
7058,Karl-Anthony Towns,46.9,108.3,29,28.5,29,19,10,17.4,52.6,MIN
7059,Andrew Wiggins,48.5,110.3,29,28.5,29,17,10,15.6,58.8,MIN
7060,Noah Vonleh,71.4,150.0,30,29.5,30,1,1,0.9,100.0,MIN
7061,Others,40.3,88.2,30,29.5,30,2,1,1.9,50.0,MIN
7062,Jake Layman,51.2,116.3,30,29.5,30,4,3,3.7,75.0,MIN
7063,James Johnson,46.7,103.3,30,29.5,30,1,1,0.9,100.0,MIN
7064,Naz Reid,38.7,93.5,30,29.5,30,1,0,0.9,0.0,MIN
7065,Treveon Graham,42.9,104.8,30,29.5,30,4,1,3.7,25.0,MIN
7066,D'Angelo Russell,46.6,111.8,30,29.5,30,1,1,0.9,100.0,MIN
7067,Juancho Hernangomez,34.2,76.3,30,29.5,30,1,0,0.9,0.0,MIN
7068,Jordan McLaughlin,40.0,96.7,30,29.5,30,1,1,0.9,100.0,MIN
7069,Keita Bates-Diop,33.3,85.2,30,29.5,30,5,1,4.7,20.0,MIN
7070,Kelan Martin,29.6,63.0,30,29.5,30,1,0,0.9,0.0,MIN
7071,Malik Beasley,35.7,85.7,30,29.5,30,2,0,1.9,0.0,MIN
7072,Jarrett Culver,34.5,81.9,30,29.5,30,12,5,11.2,41.7,MIN
7073,Gorgui Dieng,41.9,98.6,30,29.5,30,4,2,3.7,50.0,MIN
7074,Jeff Teague,44.6,100.0,30,29.5,30,7,3,6.5,42.9,MIN
7075,Josh Okogie,33.0,75.0,30,29.5,30,8,5,7.5,62.5,MIN
7076,Shabazz Napier,44.7,109.2,30,29.5,30,6,4,5.6,66.7,MIN
7077,Robert Covington,39.1,101.4,30,29.5,30,11,2,10.3,18.2,MIN
7078,Karl-Anthony Towns,46.9,108.3,30,29.5,30,10,5,9.3,50.0,MIN
7079,Andrew Wiggins,48.5,110.3,30,29.5,30,25,12,23.4,48.0,MIN
7080,Noah Vonleh,71.4,150.0,31,30.5,31,1,0,1.0,0.0,MIN
7081,Others,40.3,88.2,31,30.5,31,6,5,5.9,83.3,MIN
7082,Jake Layman,51.2,116.3,31,30.5,31,4,2,4.0,50.0,MIN
7083,James Johnson,46.7,103.3,31,30.5,31,0,0,0.0,0.0,MIN
7084,Naz Reid,38.7,93.5,31,30.5,31,2,1,2.0,50.0,MIN
7085,Treveon Graham,42.9,104.8,31,30.5,31,1,0,1.0,0.0,MIN
7086,D'Angelo Russell,46.6,111.8,31,30.5,31,3,0,3.0,0.0,MIN
7087,Juancho Hernangomez,34.2,76.3,31,30.5,31,2,1,2.0,50.0,MIN
7088,Jordan McLaughlin,40.0,96.7,31,30.5,31,1,1,1.0,100.0,MIN
7089,Keita Bates-Diop,33.3,85.2,31,30.5,31,5,3,5.0,60.0,MIN
7090,Kelan Martin,29.6,63.0,31,30.5,31,0,0,0.0,0.0,MIN
7091,Malik Beasley,35.7,85.7,31,30.5,31,6,3,5.9,50.0,MIN
7092,Jarrett Culver,34.5,81.9,31,30.5,31,6,1,5.9,16.7,MIN
7093,Gorgui Dieng,41.9,98.6,31,30.5,31,11,3,10.9,27.3,MIN
7094,Jeff Teague,44.6,100.0,31,30.5,31,6,3,5.9,50.0,MIN
7095,Josh Okogie,33.0,75.0,31,30.5,31,6,3,5.9,50.0,MIN
7096,Shabazz Napier,44.7,109.2,31,30.5,31,5,4,5.0,80.0,MIN
7097,Robert Covington,39.1,101.4,31,30.5,31,10,2,9.9,20.0,MIN
7098,Karl-Anthony Towns,46.9,108.3,31,30.5,31,14,6,13.9,42.9,MIN
7099,Andrew Wiggins,48.5,110.3,31,30.5,31,12,4,11.9,33.3,MIN
7100,Noah Vonleh,71.4,150.0,32,31.5,32,0,0,0.0,0.0,MIN
7101,Others,40.3,88.2,32,31.5,32,1,0,0.9,0.0,MIN
7102,Jake Layman,51.2,116.3,32,31.5,32,6,4,5.6,66.7,MIN
7103,James Johnson,46.7,103.3,32,31.5,32,3,2,2.8,66.7,MIN
7104,Naz Reid,38.7,93.5,32,31.5,32,2,1,1.9,50.0,MIN
7105,Treveon Graham,42.9,104.8,32,31.5,32,1,0,0.9,0.0,MIN
7106,D'Angelo Russell,46.6,111.8,32,31.5,32,2,0,1.9,0.0,MIN
7107,Juancho Hernangomez,34.2,76.3,32,31.5,32,2,2,1.9,100.0,MIN
7108,Jordan McLaughlin,40.0,96.7,32,31.5,32,3,2,2.8,66.7,MIN
7109,Keita Bates-Diop,33.3,85.2,32,31.5,32,3,1,2.8,33.3,MIN
7110,Kelan Martin,29.6,63.0,32,31.5,32,4,1,3.7,25.0,MIN
7111,Malik Beasley,35.7,85.7,32,31.5,32,2,0,1.9,0.0,MIN
7112,Jarrett Culver,34.5,81.9,32,31.5,32,6,2,5.6,33.3,MIN
7113,Gorgui Dieng,41.9,98.6,32,31.5,32,4,0,3.7,0.0,MIN
7114,Jeff Teague,44.6,100.0,32,31.5,32,15,4,13.9,26.7,MIN
7115,Josh Okogie,33.0,75.0,32,31.5,32,12,5,11.1,41.7,MIN
7116,Shabazz Napier,44.7,109.2,32,31.5,32,9,4,8.3,44.4,MIN
7117,Robert Covington,39.1,101.4,32,31.5,32,11,3,10.2,27.3,MIN
7118,Karl-Anthony Towns,46.9,108.3,32,31.5,32,10,2,9.3,20.0,MIN
7119,Andrew Wiggins,48.5,110.3,32,31.5,32,12,6,11.1,50.0,MIN
7120,Noah Vonleh,71.4,150.0,33,32.5,33,2,2,2.1,100.0,MIN
7121,Others,40.3,88.2,33,32.5,33,2,1,2.1,50.0,MIN
7122,Jake Layman,51.2,116.3,33,32.5,33,6,3,6.3,50.0,MIN
7123,James Johnson,46.7,103.3,33,32.5,33,3,3,3.2,100.0,MIN
7124,Naz Reid,38.7,93.5,33,32.5,33,4,3,4.2,75.0,MIN
7125,Treveon Graham,42.9,104.8,33,32.5,33,3,3,3.2,100.0,MIN
7126,D'Angelo Russell,46.6,111.8,33,32.5,33,1,0,1.1,0.0,MIN
7127,Juancho Hernangomez,34.2,76.3,33,32.5,33,0,0,0.0,0.0,MIN
7128,Jordan McLaughlin,40.0,96.7,33,32.5,33,4,0,4.2,0.0,MIN
7129,Keita Bates-Diop,33.3,85.2,33,32.5,33,6,2,6.3,33.3,MIN
7130,Kelan Martin,29.6,63.0,33,32.5,33,5,1,5.3,20.0,MIN
7131,Malik Beasley,35.7,85.7,33,32.5,33,2,1,2.1,50.0,MIN
7132,Jarrett Culver,34.5,81.9,33,32.5,33,5,0,5.3,0.0,MIN
7133,Gorgui Dieng,41.9,98.6,33,32.5,33,3,0,3.2,0.0,MIN
7134,Jeff Teague,44.6,100.0,33,32.5,33,4,2,4.2,50.0,MIN
7135,Josh Okogie,33.0,75.0,33,32.5,33,15,2,15.8,13.3,MIN
7136,Shabazz Napier,44.7,109.2,33,32.5,33,3,1,3.2,33.3,MIN
7137,Robert Covington,39.1,101.4,33,32.5,33,4,2,4.2,50.0,MIN
7138,Karl-Anthony Towns,46.9,108.3,33,32.5,33,11,6,11.6,54.5,MIN
7139,Andrew Wiggins,48.5,110.3,33,32.5,33,12,9,12.6,75.0,MIN
7140,Noah Vonleh,71.4,150.0,34,33.5,34,3,2,3.1,66.7,MIN
7141,Others,40.3,88.2,34,33.5,34,5,0,5.2,0.0,MIN
7142,Jake Layman,51.2,116.3,34,33.5,34,4,1,4.1,25.0,MIN
7143,James Johnson,46.7,103.3,34,33.5,34,1,0,1.0,0.0,MIN
7144,Naz Reid,38.7,93.5,34,33.5,34,6,1,6.2,16.7,MIN
7145,Treveon Graham,42.9,104.8,34,33.5,34,7,3,7.2,42.9,MIN
7146,D'Angelo Russell,46.6,111.8,34,33.5,34,0,0,0.0,0.0,MIN
7147,Juancho Hernangomez,34.2,76.3,34,33.5,34,0,0,0.0,0.0,MIN
7148,Jordan McLaughlin,40.0,96.7,34,33.5,34,4,2,4.1,50.0,MIN
7149,Keita Bates-Diop,33.3,85.2,34,33.5,34,7,5,7.2,71.4,MIN
7150,Kelan Martin,29.6,63.0,34,33.5,34,1,1,1.0,100.0,MIN
7151,Malik Beasley,35.7,85.7,34,33.5,34,0,0,0.0,0.0,MIN
7152,Jarrett Culver,34.5,81.9,34,33.5,34,10,5,10.3,50.0,MIN
7153,Gorgui Dieng,41.9,98.6,34,33.5,34,5,3,5.2,60.0,MIN
7154,Jeff Teague,44.6,100.0,34,33.5,34,12,5,12.4,41.7,MIN
7155,Josh Okogie,33.0,75.0,34,33.5,34,6,1,6.2,16.7,MIN
7156,Shabazz Napier,44.7,109.2,34,33.5,34,6,3,6.2,50.0,MIN
7157,Robert Covington,39.1,101.4,34,33.5,34,3,1,3.1,33.3,MIN
7158,Karl-Anthony Towns,46.9,108.3,34,33.5,34,7,2,7.2,28.6,MIN
7159,Andrew Wiggins,48.5,110.3,34,33.5,34,10,4,10.3,40.0,MIN
7160,Noah Vonleh,71.4,150.0,35,34.5,35,4,3,4.0,75.0,MIN
7161,Others,40.3,88.2,35,34.5,35,5,3,5.0,60.0,MIN
7162,Jake Layman,51.2,116.3,35,34.5,35,8,3,7.9,37.5,MIN
7163,James Johnson,46.7,103.3,35,34.5,35,5,2,5.0,40.0,MIN
7164,Naz Reid,38.7,93.5,35,34.5,35,6,2,5.9,33.3,MIN
7165,Treveon Graham,42.9,104.8,35,34.5,35,0,0,0.0,0.0,MIN
7166,D'Angelo Russell,46.6,111.8,35,34.5,35,0,0,0.0,0.0,MIN
